time/s	Ewe/V	<I>/mA	cycle number
1.762534555474631E+003	-7.6152450E-001	-6.919999907744270E-001	1.000000000000000E+000
1.762601355472943E+003	-7.6102054E-001	-6.923047821205790E-001	1.000000000000000E+000
1.762667955471261E+003	-7.6071507E-001	-6.918616766655914E-001	1.000000000000000E+000
1.762734555469578E+003	-7.6051277E-001	-6.916254069149677E-001	1.000000000000000E+000
1.762801355467891E+003	-7.6031041E-001	-6.917954794613710E-001	1.000000000000000E+000
1.762867955466209E+003	-7.5991338E-001	-6.913314461708069E-001	1.000000000000000E+000
1.762934555464526E+003	-7.5956595E-001	-6.904485602033112E-001	1.000000000000000E+000
1.763001355462839E+003	-7.5924909E-001	-6.895689953522510E-001	1.000000000000000E+000
1.763067955461156E+003	-7.5879472E-001	-6.891717460580464E-001	1.000000000000000E+000
1.763134555459474E+003	-7.5855041E-001	-6.887624386214064E-001	1.000000000000000E+000
1.763201355457786E+003	-7.5812668E-001	-6.880992245243256E-001	1.000000000000000E+000
1.763267955456104E+003	-7.5764942E-001	-6.873761482109120E-001	1.000000000000000E+000
1.763334555454421E+003	-7.5748146E-001	-6.870472890372730E-001	1.000000000000000E+000
1.763401355452734E+003	-7.5717986E-001	-6.869911104440689E-001	1.000000000000000E+000
1.763467955451051E+003	-7.5665301E-001	-6.867559964563199E-001	1.000000000000000E+000
1.763534555449369E+003	-7.5633609E-001	-6.866735754776578E-001	1.000000000000000E+000
1.763601155447686E+003	-7.5598103E-001	-6.864643656955385E-001	1.000000000000000E+000
1.763667955445999E+003	-7.5564128E-001	-6.863891938364661E-001	1.000000000000000E+000
1.763734555444316E+003	-7.5543511E-001	-6.864937468237748E-001	1.000000000000000E+000
1.763801155442634E+003	-7.5524801E-001	-6.859176888206582E-001	1.000000000000000E+000
1.763867955440946E+003	-7.5485480E-001	-6.851607755006075E-001	1.000000000000000E+000
1.763934555439264E+003	-7.5436234E-001	-6.849272440207343E-001	1.000000000000000E+000
1.764001155437581E+003	-7.5405306E-001	-6.844082604362169E-001	1.000000000000000E+000
1.764067955435894E+003	-7.5372475E-001	-6.838305432753398E-001	1.000000000000000E+000
1.764134555434212E+003	-7.5343460E-001	-6.838726923544964E-001	1.000000000000000E+000
1.764201155432529E+003	-7.5311768E-001	-6.844330014058837E-001	1.000000000000000E+000
1.764267955430842E+003	-7.5282377E-001	-6.848555237772953E-001	1.000000000000000E+000
1.764334555429159E+003	-7.5239235E-001	-6.838301571474350E-001	1.000000000000000E+000
1.764401155427477E+003	-7.5205255E-001	-6.828689447342455E-001	1.000000000000000E+000
1.764467755425794E+003	-7.5163263E-001	-6.825667508059041E-001	1.000000000000000E+000
1.764534555424107E+003	-7.5138444E-001	-6.817550151103955E-001	1.000000000000000E+000
1.764601155422424E+003	-7.5109428E-001	-6.812069612327303E-001	1.000000000000000E+000
1.764667755420742E+003	-7.5087285E-001	-6.811827903787897E-001	1.000000000000000E+000
1.764734555419054E+003	-7.5050253E-001	-6.811055747500383E-001	1.000000000000000E+000
1.764801155417372E+003	-7.4998713E-001	-6.806712105555119E-001	1.000000000000000E+000
1.764867755415689E+003	-7.4964356E-001	-6.800050902942889E-001	1.000000000000000E+000
1.764934555414002E+003	-7.4939156E-001	-6.791995630924967E-001	1.000000000000000E+000
1.765001155412319E+003	-7.4893719E-001	-6.787875469357587E-001	1.000000000000000E+000
1.765067755410637E+003	-7.4879599E-001	-6.787591679218679E-001	1.000000000000000E+000
1.765134555408949E+003	-7.4850583E-001	-6.784343581242744E-001	1.000000000000000E+000
1.765201155407267E+003	-7.4815452E-001	-6.782966189514115E-001	1.000000000000000E+000
1.765267755405584E+003	-7.4776518E-001	-6.787356550599881E-001	1.000000000000000E+000
1.765334555403897E+003	-7.4737960E-001	-6.790227337055894E-001	1.000000000000000E+000
1.765401155402215E+003	-7.4722689E-001	-6.788185888906981E-001	1.000000000000000E+000
1.765467755400532E+003	-7.4673820E-001	-6.782249802909228E-001	1.000000000000000E+000
1.765534355398850E+003	-7.4642134E-001	-6.769941447364600E-001	1.000000000000000E+000
1.765601155397162E+003	-7.4610060E-001	-6.764894811862927E-001	1.000000000000000E+000
1.765667755395480E+003	-7.4579519E-001	-6.765749440092335E-001	1.000000000000000E+000
1.765734355393797E+003	-7.4544781E-001	-6.762169414056398E-001	1.000000000000000E+000
1.765801155392110E+003	-7.4518436E-001	-6.754484887582706E-001	1.000000000000000E+000
1.765867755390427E+003	-7.4491328E-001	-6.749349121240691E-001	1.000000000000000E+000
1.765934355388745E+003	-7.4453151E-001	-6.743139457126404E-001	1.000000000000000E+000
1.766001155387057E+003	-7.4408865E-001	-6.738335509975273E-001	1.000000000000000E+000
1.766067755385375E+003	-7.4386340E-001	-6.740916362341798E-001	1.000000000000000E+000
1.766134355383692E+003	-7.4358088E-001	-6.738683154575789E-001	1.000000000000000E+000
1.766201155382005E+003	-7.4329454E-001	-6.731724746255989E-001	1.000000000000000E+000
1.766267755380322E+003	-7.4295473E-001	-6.729016127543161E-001	1.000000000000000E+000
1.766334355378640E+003	-7.4248517E-001	-6.733392516651904E-001	1.000000000000000E+000
1.766400955376957E+003	-7.4214536E-001	-6.736271491223595E-001	1.000000000000000E+000
1.766467755375270E+003	-7.4171394E-001	-6.733632471906148E-001	1.000000000000000E+000
1.766534355373587E+003	-7.4136657E-001	-6.726746659984766E-001	1.000000000000000E+000
1.766600955371905E+003	-7.4107254E-001	-6.717950527041356E-001	1.000000000000000E+000
1.766667755370217E+003	-7.4070609E-001	-6.710410671061782E-001	1.000000000000000E+000
1.766734355368535E+003	-7.4033958E-001	-6.707022022624756E-001	1.000000000000000E+000
1.766800955366853E+003	-7.4005324E-001	-6.705917256836447E-001	1.000000000000000E+000
1.766867755365165E+003	-7.3964852E-001	-6.697262096476848E-001	1.000000000000000E+000
1.766934355363483E+003	-7.3932785E-001	-6.693499497056372E-001	1.000000000000000E+000
1.767000955361800E+003	-7.3909879E-001	-6.692200812688407E-001	1.000000000000000E+000
1.767067755360113E+003	-7.3883921E-001	-6.684392850442116E-001	1.000000000000000E+000
1.767134355358430E+003	-7.3851466E-001	-6.679015253245657E-001	1.000000000000000E+000
1.767200955356748E+003	-7.3814434E-001	-6.680215188383709E-001	1.000000000000000E+000
1.767267755355060E+003	-7.3771673E-001	-6.678001079932763E-001	1.000000000000000E+000
1.767334355353378E+003	-7.3744571E-001	-6.675146800153565E-001	1.000000000000000E+000
1.767400955351695E+003	-7.3715168E-001	-6.671904401116509E-001	1.000000000000000E+000
1.767467755350008E+003	-7.3689592E-001	-6.660384564514619E-001	1.000000000000000E+000
1.767534355348325E+003	-7.3654467E-001	-6.654342445362011E-001	1.000000000000000E+000
1.767600955346643E+003	-7.3609799E-001	-6.656009063259720E-001	1.000000000000000E+000
1.767667555344960E+003	-7.3561698E-001	-6.654905693048437E-001	1.000000000000000E+000
1.767734355343273E+003	-7.3533064E-001	-6.654636360794663E-001	1.000000000000000E+000
1.767800955341590E+003	-7.3505193E-001	-6.658375043523286E-001	1.000000000000000E+000
1.767867555339908E+003	-7.3476559E-001	-6.650338804973936E-001	1.000000000000000E+000
1.767934355338220E+003	-7.3438764E-001	-6.634560284844362E-001	1.000000000000000E+000
1.768000955336538E+003	-7.3408985E-001	-6.632912068928842E-001	1.000000000000000E+000
1.768067555334856E+003	-7.3379588E-001	-6.639834199427135E-001	1.000000000000000E+000
1.768134355333168E+003	-7.3336446E-001	-6.637914105352154E-001	1.000000000000000E+000
1.768200955331486E+003	-7.3305142E-001	-6.639046831073365E-001	1.000000000000000E+000
1.768267555329803E+003	-7.3267347E-001	-6.639186181690762E-001	1.000000000000000E+000
1.768334355328116E+003	-7.3228401E-001	-6.622371501233211E-001	1.000000000000000E+000
1.768400955326433E+003	-7.3189843E-001	-6.609845215460326E-001	1.000000000000000E+000
1.768467555324751E+003	-7.3184878E-001	-6.609593258883670E-001	1.000000000000000E+000
1.768534355323063E+003	-7.3157394E-001	-6.605575073914356E-001	1.000000000000000E+000
1.768600955321381E+003	-7.3127228E-001	-6.599660622029147E-001	1.000000000000000E+000
1.768667555319698E+003	-7.3079127E-001	-6.594793674088679E-001	1.000000000000000E+000
1.768734155318016E+003	-7.3037893E-001	-6.587607905583801E-001	1.000000000000000E+000
1.768800955316328E+003	-7.3009259E-001	-6.585626417254851E-001	1.000000000000000E+000
1.768867555314646E+003	-7.2984827E-001	-6.589815510363746E-001	1.000000000000000E+000
1.768934155312963E+003	-7.2950464E-001	-6.591757676392529E-001	1.000000000000000E+000
1.769000955311276E+003	-7.2916871E-001	-6.589154229465741E-001	1.000000000000000E+000
1.769067555309593E+003	-7.2887474E-001	-6.584141796449163E-001	1.000000000000000E+000
1.769134155307911E+003	-7.2842425E-001	-6.575491885764366E-001	1.000000000000000E+000
1.769200955306223E+003	-7.2800046E-001	-6.571853191378605E-001	1.000000000000000E+000
1.769267555304541E+003	-7.2775233E-001	-6.578528459698774E-001	1.000000000000000E+000
1.769334155302859E+003	-7.2749269E-001	-6.577198447777786E-001	1.000000000000000E+000
1.769400955301171E+003	-7.2717583E-001	-6.569449784884975E-001	1.000000000000000E+000
1.769467555299489E+003	-7.2696203E-001	-6.566420977209280E-001	1.000000000000000E+000
1.769534155297806E+003	-7.2661841E-001	-6.561153435635063E-001	1.000000000000000E+000
1.769600755296124E+003	-7.2629774E-001	-6.556433624731461E-001	1.000000000000000E+000
1.769667555294436E+003	-7.2588539E-001	-6.555857579392130E-001	1.000000000000000E+000
1.769734155292754E+003	-7.2550362E-001	-6.554743233404139E-001	1.000000000000000E+000
1.769800755291071E+003	-7.2515237E-001	-6.554377680458692E-001	1.000000000000000E+000
1.769867555289384E+003	-7.2462559E-001	-6.553325444818991E-001	1.000000000000000E+000
1.769934155287701E+003	-7.2432774E-001	-6.541363532089397E-001	1.000000000000000E+000
1.770000755286019E+003	-7.2406435E-001	-6.533802875579307E-001	1.000000000000000E+000
1.770067555284331E+003	-7.2381234E-001	-6.526783485728593E-001	1.000000000000000E+000
1.770134155282649E+003	-7.2354132E-001	-6.528362422911425E-001	1.000000000000000E+000
1.770200755280966E+003	-7.2306406E-001	-6.537427970649974E-001	1.000000000000000E+000
1.770267555279279E+003	-7.2271663E-001	-6.534078103232097E-001	1.000000000000000E+000
1.770334155277596E+003	-7.2223562E-001	-6.519651782116505E-001	1.000000000000000E+000
1.770400755275914E+003	-7.2187674E-001	-6.509713519735999E-001	1.000000000000000E+000
1.770467555274226E+003	-7.2164387E-001	-6.507239264537059E-001	1.000000000000000E+000
1.770534155272544E+003	-7.2134227E-001	-6.503805121986534E-001	1.000000000000000E+000
1.770600755270862E+003	-7.2094136E-001	-6.501462508184312E-001	1.000000000000000E+000
1.770667355269179E+003	-7.2069323E-001	-6.500258391717413E-001	1.000000000000000E+000
1.770734155267492E+003	-7.2051758E-001	-6.498626644711898E-001	1.000000000000000E+000
1.770800755265809E+003	-7.2010529E-001	-6.496624575640872E-001	1.000000000000000E+000
1.770867355264127E+003	-7.1982276E-001	-6.493831831522940E-001	1.000000000000000E+000
1.770934155262439E+003	-7.1947151E-001	-6.487418827881317E-001	1.000000000000000E+000
1.771000755260757E+003	-7.1903253E-001	-6.483704022770578E-001	1.000000000000000E+000
1.771067355259074E+003	-7.1865451E-001	-6.477492626340009E-001	1.000000000000000E+000
1.771134155257387E+003	-7.1828419E-001	-6.479021705776820E-001	1.000000000000000E+000
1.771200755255704E+003	-7.1795970E-001	-6.481780251347420E-001	1.000000000000000E+000
1.771267355254022E+003	-7.1762371E-001	-6.476625378758527E-001	1.000000000000000E+000
1.771334155252334E+003	-7.1731830E-001	-6.467185515955274E-001	1.000000000000000E+000
1.771400755250652E+003	-7.1707016E-001	-6.463666079267636E-001	1.000000000000000E+000
1.771467355248969E+003	-7.1684486E-001	-6.457692550388359E-001	1.000000000000000E+000
1.771533955247287E+003	-7.1652418E-001	-6.450435367955905E-001	1.000000000000000E+000
1.771600755245599E+003	-7.1626079E-001	-6.450767007218783E-001	1.000000000000000E+000
1.771667355243917E+003	-7.1586370E-001	-6.452593758387151E-001	1.000000000000000E+000
1.771733955242235E+003	-7.1526051E-001	-6.452700578554165E-001	1.000000000000000E+000
1.771800755240547E+003	-7.1493977E-001	-6.447295375976232E-001	1.000000000000000E+000
1.771867355238865E+003	-7.1461535E-001	-6.432437761672682E-001	1.000000000000000E+000
1.771933955237182E+003	-7.1427935E-001	-6.422281935135765E-001	1.000000000000000E+000
1.772000755235495E+003	-7.1400827E-001	-6.421995942133023E-001	1.000000000000000E+000
1.772067355233812E+003	-7.1384794E-001	-6.420813033587987E-001	1.000000000000000E+000
1.772133955232130E+003	-7.1348137E-001	-6.416248183956323E-001	1.000000000000000E+000
1.772200755230442E+003	-7.1312255E-001	-6.411754569734436E-001	1.000000000000000E+000
1.772267355228760E+003	-7.1280569E-001	-6.407397490253626E-001	1.000000000000000E+000
1.772333955227077E+003	-7.1248883E-001	-6.402898515459281E-001	1.000000000000000E+000
1.772400755225390E+003	-7.1200776E-001	-6.406163176499220E-001	1.000000000000000E+000
1.772467355223707E+003	-7.1174818E-001	-6.403736074165280E-001	1.000000000000000E+000
1.772533955222025E+003	-7.1145803E-001	-6.394931054547475E-001	1.000000000000000E+000
1.772600555220342E+003	-7.1102273E-001	-6.389637537233059E-001	1.000000000000000E+000
1.772667355218655E+003	-7.1063334E-001	-6.393391604883121E-001	1.000000000000000E+000
1.772733955216972E+003	-7.1048826E-001	-6.395713595105086E-001	1.000000000000000E+000
1.772800555215290E+003	-7.1024776E-001	-6.387706595245088E-001	1.000000000000000E+000
1.772867355213602E+003	-7.0989650E-001	-6.372447240065373E-001	1.000000000000000E+000
1.772933955211920E+003	-7.0953381E-001	-6.358076731964193E-001	1.000000000000000E+000
1.773000555210238E+003	-7.0922083E-001	-6.359631008612077E-001	1.000000000000000E+000
1.773067355208550E+003	-7.0877409E-001	-6.364691361605406E-001	1.000000000000000E+000
1.773133955206868E+003	-7.0835412E-001	-6.363274907057379E-001	1.000000000000000E+000
1.773200555205185E+003	-7.0811743E-001	-6.356997365677826E-001	1.000000000000000E+000
1.773267355203498E+003	-7.0772034E-001	-6.352636799754867E-001	1.000000000000000E+000
1.773333955201815E+003	-7.0728898E-001	-6.352374535672974E-001	1.000000000000000E+000
1.773400555200133E+003	-7.0682698E-001	-6.350132646517466E-001	1.000000000000000E+000
1.773467355198445E+003	-7.0672393E-001	-6.344262205333617E-001	1.000000000000000E+000
1.773533955196763E+003	-7.0649487E-001	-6.341133112273547E-001	1.000000000000000E+000
1.773600555195080E+003	-7.0616651E-001	-6.340071735425301E-001	1.000000000000000E+000
1.773667155193398E+003	-7.0568550E-001	-6.339772325628114E-001	1.000000000000000E+000
1.773733955191710E+003	-7.0515484E-001	-6.339971380061415E-001	1.000000000000000E+000
1.773800555190028E+003	-7.0499831E-001	-6.338507718550126E-001	1.000000000000000E+000
1.773867155188345E+003	-7.0473868E-001	-6.336472250543697E-001	1.000000000000000E+000
1.773933955186658E+003	-7.0430344E-001	-6.325105048087707E-001	1.000000000000000E+000
1.774000555184975E+003	-7.0397896E-001	-6.308989355571324E-001	1.000000000000000E+000
1.774067155183293E+003	-7.0372319E-001	-6.304702830818845E-001	1.000000000000000E+000
1.774133955181605E+003	-7.0332992E-001	-6.308157356029538E-001	1.000000000000000E+000
1.774200555179923E+003	-7.0299011E-001	-6.312606154611835E-001	1.000000000000000E+000
1.774267155178241E+003	-7.0273817E-001	-6.311707345380526E-001	1.000000000000000E+000
1.774333955176553E+003	-7.0239842E-001	-6.302916012614599E-001	1.000000000000000E+000
1.774400555174871E+003	-7.0216167E-001	-6.292157592730234E-001	1.000000000000000E+000
1.774467155173188E+003	-7.0189065E-001	-6.288443810990210E-001	1.000000000000000E+000
1.774533955171501E+003	-7.0142865E-001	-6.287828497139820E-001	1.000000000000000E+000
1.774600555169818E+003	-7.0109653E-001	-6.284661910685168E-001	1.000000000000000E+000
1.774667155168136E+003	-7.0087892E-001	-6.278947010141125E-001	1.000000000000000E+000
1.774733755166453E+003	-7.0046657E-001	-6.271751125053342E-001	1.000000000000000E+000
1.774800555164766E+003	-7.0005041E-001	-6.263011744223443E-001	1.000000000000000E+000
1.774867155163083E+003	-6.9975644E-001	-6.255867648700946E-001	1.000000000000000E+000
1.774933755161401E+003	-6.9953889E-001	-6.254840675077418E-001	1.000000000000000E+000
1.775000555159713E+003	-6.9929832E-001	-6.255393204200708E-001	1.000000000000000E+000
1.775067155158031E+003	-6.9896621E-001	-6.256332946688028E-001	1.000000000000000E+000
1.775133755156348E+003	-6.9861114E-001	-6.257855222304425E-001	1.000000000000000E+000
1.775200555154661E+003	-6.9822550E-001	-6.256717012589235E-001	1.000000000000000E+000
1.775267155152978E+003	-6.9787049E-001	-6.250708506546729E-001	1.000000000000000E+000
1.775333755151296E+003	-6.9751161E-001	-6.248388675764609E-001	1.000000000000000E+000
1.775400555149608E+003	-6.9717950E-001	-6.247795626341599E-001	1.000000000000000E+000
1.775467155147926E+003	-6.9674420E-001	-6.240326861240355E-001	1.000000000000000E+000
1.775533755146243E+003	-6.9633573E-001	-6.231073054662284E-001	1.000000000000000E+000
1.775600555144556E+003	-6.9604945E-001	-6.230468033667078E-001	1.000000000000000E+000
1.775667155142874E+003	-6.9581270E-001	-6.232094654864060E-001	1.000000000000000E+000
1.775733755141191E+003	-6.9546145E-001	-6.231975074621126E-001	1.000000000000000E+000
1.775800355139509E+003	-6.9501477E-001	-6.228176755127244E-001	1.000000000000000E+000
1.775867155137821E+003	-6.9470167E-001	-6.218617027064401E-001	1.000000000000000E+000
1.775933755136139E+003	-6.9454521E-001	-6.211977008606372E-001	1.000000000000000E+000
1.776000355134456E+003	-6.9408703E-001	-6.210030844924677E-001	1.000000000000000E+000
1.776067155132769E+003	-6.9365567E-001	-6.207241328006772E-001	1.000000000000000E+000
1.776133755131086E+003	-6.9340748E-001	-6.205389301582418E-001	1.000000000000000E+000
1.776200355129404E+003	-6.9306004E-001	-6.204070335428522E-001	1.000000000000000E+000
1.776267155127716E+003	-6.9280428E-001	-6.193684958908932E-001	1.000000000000000E+000
1.776333755126034E+003	-6.9252175E-001	-6.181890937496890E-001	1.000000000000000E+000
1.776400355124351E+003	-6.9212091E-001	-6.174106610505603E-001	1.000000000000000E+000
1.776467155122664E+003	-6.9190329E-001	-6.172221735658425E-001	1.000000000000000E+000
1.776533755120981E+003	-6.9148332E-001	-6.171802777538131E-001	1.000000000000000E+000
1.776600355119299E+003	-6.9085723E-001	-6.172712547901540E-001	1.000000000000000E+000
1.776666955117616E+003	-6.9056702E-001	-6.169600585796324E-001	1.000000000000000E+000
1.776733755115929E+003	-6.9022346E-001	-6.156727860131905E-001	1.000000000000000E+000
1.776800355114246E+003	-6.9006693E-001	-6.149628239816050E-001	1.000000000000000E+000
1.776866955112564E+003	-6.8974239E-001	-6.154983050873633E-001	1.000000000000000E+000
1.776933755110877E+003	-6.8935680E-001	-6.158239417765508E-001	1.000000000000000E+000
1.777000355109194E+003	-6.8909723E-001	-6.153384445297034E-001	1.000000000000000E+000
1.777066955107512E+003	-6.8884903E-001	-6.147256401730452E-001	1.000000000000000E+000
1.777133755105824E+003	-6.8840998E-001	-6.142274703247004E-001	1.000000000000000E+000
1.777200355104142E+003	-6.8795568E-001	-6.138118638733010E-001	1.000000000000000E+000
1.777266955102459E+003	-6.8769991E-001	-6.134305027316345E-001	1.000000000000000E+000
1.777333755100772E+003	-6.8727988E-001	-6.136042874261580E-001	1.000000000000000E+000
1.777400355099089E+003	-6.8694395E-001	-6.137393291623212E-001	1.000000000000000E+000
1.777466955097407E+003	-6.8668056E-001	-6.128587789405873E-001	1.000000000000000E+000
1.777533755095719E+003	-6.8653929E-001	-6.121780096766472E-001	1.000000000000000E+000
1.777600355094037E+003	-6.8618035E-001	-6.120770073009050E-001	1.000000000000000E+000
1.777666955092354E+003	-6.8582922E-001	-6.119773755260827E-001	1.000000000000000E+000
1.777733555090672E+003	-6.8549705E-001	-6.115145143065210E-001	1.000000000000000E+000
1.777800355088984E+003	-6.8509614E-001	-6.111750468073129E-001	1.000000000000000E+000
1.777866955087302E+003	-6.8479455E-001	-6.111938236703329E-001	1.000000000000000E+000
1.777933555085619E+003	-6.8422568E-001	-6.109952440434716E-001	1.000000000000000E+000
1.778000355083932E+003	-6.8374848E-001	-6.108681157410860E-001	1.000000000000000E+000
1.778066955082249E+003	-6.8353087E-001	-6.102446207827317E-001	1.000000000000000E+000
1.778133555080567E+003	-6.8331325E-001	-6.095677551185981E-001	1.000000000000000E+000
1.778200355078880E+003	-6.8303072E-001	-6.092028608882284E-001	1.000000000000000E+000
1.778266955077197E+003	-6.8283606E-001	-6.086478618696738E-001	1.000000000000000E+000
1.778333555075515E+003	-6.8248099E-001	-6.079442070690178E-001	1.000000000000000E+000
1.778400355073827E+003	-6.8198079E-001	-6.076802038643734E-001	1.000000000000000E+000
1.778466955072145E+003	-6.8139672E-001	-6.073408942568346E-001	1.000000000000000E+000
1.778533555070462E+003	-6.8114859E-001	-6.069222913768009E-001	1.000000000000000E+000
1.778600355068775E+003	-6.8089658E-001	-6.066629804042458E-001	1.000000000000000E+000
1.778666955067092E+003	-6.8072098E-001	-6.059525095804226E-001	1.000000000000000E+000
1.778733555065410E+003	-6.8042314E-001	-6.052564431173204E-001	1.000000000000000E+000
1.778800155063727E+003	-6.8011016E-001	-6.050892551499913E-001	1.000000000000000E+000
1.778866955062040E+003	-6.7982763E-001	-6.051319857318718E-001	1.000000000000000E+000
1.778933555060357E+003	-6.7952222E-001	-6.047831109283197E-001	1.000000000000000E+000
1.779000155058675E+003	-6.7918617E-001	-6.043483069295972E-001	1.000000000000000E+000
1.779066955056987E+003	-6.7892659E-001	-6.042421246508543E-001	1.000000000000000E+000
1.779133555055305E+003	-6.7860210E-001	-6.040359173656591E-001	1.000000000000000E+000
1.779200155053622E+003	-6.7823941E-001	-6.038764279414526E-001	1.000000000000000E+000
1.779266955051935E+003	-6.7778504E-001	-6.038985419345195E-001	1.000000000000000E+000
1.779333555050252E+003	-6.7738420E-001	-6.036051700842719E-001	1.000000000000000E+000
1.779400155048570E+003	-6.7702156E-001	-6.028517509875342E-001	1.000000000000000E+000
1.779466955046883E+003	-6.7677718E-001	-6.021608521780344E-001	1.000000000000000E+000
1.779533555045200E+003	-6.7647177E-001	-6.015253546014661E-001	1.000000000000000E+000
1.779600155043518E+003	-6.7618161E-001	-6.013025663050280E-001	1.000000000000000E+000
1.779666755041835E+003	-6.7596018E-001	-6.009197395373693E-001	1.000000000000000E+000
1.779733555040148E+003	-6.7560130E-001	-6.007667219782449E-001	1.000000000000000E+000
1.779800155038465E+003	-6.7505914E-001	-6.004852692166125E-001	1.000000000000000E+000
1.779866755036783E+003	-6.7462015E-001	-5.995878732096394E-001	1.000000000000000E+000
1.779933555035095E+003	-6.7425364E-001	-5.985632551362715E-001	1.000000000000000E+000
1.780000155033413E+003	-6.7402834E-001	-5.979288034928896E-001	1.000000000000000E+000
1.780066755031730E+003	-6.7366952E-001	-5.980827685929500E-001	1.000000000000000E+000
1.780133555030043E+003	-6.7346334E-001	-5.983277602368089E-001	1.000000000000000E+000
1.780200155028360E+003	-6.7305481E-001	-5.976184512913409E-001	1.000000000000000E+000
1.780266755026678E+003	-6.7273414E-001	-5.968751682255569E-001	1.000000000000000E+000
1.780333555024990E+003	-6.7240196E-001	-5.965224111295608E-001	1.000000000000000E+000
1.780400155023308E+003	-6.7201644E-001	-5.964482016073624E-001	1.000000000000000E+000
1.780466755021625E+003	-6.7171103E-001	-5.967693953715782E-001	1.000000000000000E+000
1.780533555019938E+003	-6.7139792E-001	-5.964280322014570E-001	1.000000000000000E+000
1.780600155018255E+003	-6.7118412E-001	-5.958730376739165E-001	1.000000000000000E+000
1.780666755016573E+003	-6.7091691E-001	-5.955783359233706E-001	1.000000000000000E+000
1.780733555014886E+003	-6.7061144E-001	-5.951763292752128E-001	1.000000000000000E+000
1.780800155013203E+003	-6.7033279E-001	-5.947489561991404E-001	1.000000000000000E+000
1.780866755011521E+003	-6.6993952E-001	-5.943019463936730E-001	1.000000000000000E+000
1.780933355009838E+003	-6.6956919E-001	-5.939738795476379E-001	1.000000000000000E+000
1.781000155008151E+003	-6.6892785E-001	-5.935958002705173E-001	1.000000000000000E+000
1.781066755006468E+003	-6.6862619E-001	-5.932440936025181E-001	1.000000000000000E+000
1.781133355004786E+003	-6.6844296E-001	-5.931946584825432E-001	1.000000000000000E+000
1.781200155003098E+003	-6.6819102E-001	-5.926996839333754E-001	1.000000000000000E+000
1.781266755001416E+003	-6.6786265E-001	-5.919249637609523E-001	1.000000000000000E+000
1.781333354999733E+003	-6.6758013E-001	-5.914747336839987E-001	1.000000000000000E+000
1.781400154998046E+003	-6.6727090E-001	-5.912719855466531E-001	1.000000000000000E+000
1.781466754996363E+003	-6.6687769E-001	-5.910243759342553E-001	1.000000000000000E+000
1.781533354994681E+003	-6.6642332E-001	-5.910058556366544E-001	1.000000000000000E+000
1.781600154992993E+003	-6.6601104E-001	-5.907920967024509E-001	1.000000000000000E+000
1.781666754991311E+003	-6.6566741E-001	-5.906587711273730E-001	1.000000000000000E+000
1.781733354989628E+003	-6.6548032E-001	-5.908305275836394E-001	1.000000000000000E+000
1.781799954987946E+003	-6.6496497E-001	-5.906584180013654E-001	1.000000000000000E+000
1.781866754986258E+003	-6.6466337E-001	-5.898416553994270E-001	1.000000000000000E+000
1.781933354984576E+003	-6.6429681E-001	-5.890281207611914E-001	1.000000000000000E+000
1.781999954982894E+003	-6.6402572E-001	-5.883028573860218E-001	1.000000000000000E+000
1.782066754981206E+003	-6.6364783E-001	-5.874249890267134E-001	1.000000000000000E+000
1.782133354979524E+003	-6.6330040E-001	-5.867033231654570E-001	1.000000000000000E+000
1.782199954977841E+003	-6.6291094E-001	-5.865393662740832E-001	1.000000000000000E+000
1.782266754976154E+003	-6.6255593E-001	-5.865028014025055E-001	1.000000000000000E+000
1.782333354974471E+003	-6.6224283E-001	-5.861196431508597E-001	1.000000000000000E+000
1.782399954972789E+003	-6.6203290E-001	-5.856100938471422E-001	1.000000000000000E+000
1.782466754971101E+003	-6.6173512E-001	-5.850987637258438E-001	1.000000000000000E+000
1.782533354969419E+003	-6.6145641E-001	-5.846388300379961E-001	1.000000000000000E+000
1.782599954967736E+003	-6.6114336E-001	-5.844069816554782E-001	1.000000000000000E+000
1.782666754966049E+003	-6.6081500E-001	-5.844144268208238E-001	1.000000000000000E+000
1.782733354964366E+003	-6.6039121E-001	-5.841578074092233E-001	1.000000000000000E+000
1.782799954962684E+003	-6.6003621E-001	-5.835319301873181E-001	1.000000000000000E+000
1.782866554961001E+003	-6.5976894E-001	-5.832023728650144E-001	1.000000000000000E+000
1.782933354959314E+003	-6.5939480E-001	-5.831433320979063E-001	1.000000000000000E+000
1.782999954957631E+003	-6.5901685E-001	-5.828490377913074E-001	1.000000000000000E+000
1.783066554955949E+003	-6.5870762E-001	-5.823081681375419E-001	1.000000000000000E+000
1.783133354954261E+003	-6.5837163E-001	-5.818070198398038E-001	1.000000000000000E+000
1.783199954952579E+003	-6.5810055E-001	-5.815975069999695E-001	1.000000000000000E+000
1.783266554950897E+003	-6.5780663E-001	-5.811942635706195E-001	1.000000000000000E+000
1.783333354949209E+003	-6.5747446E-001	-5.806223152272673E-001	1.000000000000000E+000
1.783399954947527E+003	-6.5724158E-001	-5.804136517905043E-001	1.000000000000000E+000
1.783466554945844E+003	-6.5677196E-001	-5.802254008742618E-001	1.000000000000000E+000
1.783533354944157E+003	-6.5634435E-001	-5.800690232630235E-001	1.000000000000000E+000
1.783599954942474E+003	-6.5606570E-001	-5.797697285871133E-001	1.000000000000000E+000
