time/s	Ewe/V	<I>/mA	cycle number
3.100123921684281E+002	-8.6050874E-001	-2.920551732432955E-003	1.000000000000000E+000
3.106790921515858E+002	-8.5715157E-001	-2.761408890183267E-003	1.000000000000000E+000
3.113456921347461E+002	-8.5382283E-001	-2.609920497215385E-003	1.000000000000000E+000
3.120123921179038E+002	-8.5050851E-001	-2.462337331474135E-003	1.000000000000000E+000
3.126789921010641E+002	-8.4714621E-001	-2.325071057860707E-003	1.000000000000000E+000
3.133455920842243E+002	-8.4381133E-001	-2.193620734310064E-003	1.000000000000000E+000
3.140121920673846E+002	-8.4050447E-001	-2.066806793352145E-003	1.000000000000000E+000
3.146787920505449E+002	-8.3717513E-001	-1.950881619219701E-003	1.000000000000000E+000
3.153453920337051E+002	-8.3385932E-001	-1.836462525743989E-003	1.000000000000000E+000
3.160120920168629E+002	-8.3057618E-001	-1.732025348737537E-003	1.000000000000000E+000
3.166787920000206E+002	-8.2717359E-001	-1.623703756162134E-003	1.000000000000000E+000
3.173453919831809E+002	-8.2383651E-001	-1.518103135191889E-003	1.000000000000000E+000
3.180119919663412E+002	-8.2054925E-001	-1.417745737714625E-003	1.000000000000000E+000
3.186785919495014E+002	-8.1719226E-001	-1.322845209613866E-003	1.000000000000000E+000
3.193451919326617E+002	-8.1389457E-001	-1.210543630257657E-003	1.000000000000000E+000
3.200117919158220E+002	-8.1049991E-001	-8.549399147087492E-004	1.000000000000000E+000
3.206783918989822E+002	-8.0719280E-001	-7.636298670318431E-004	1.000000000000000E+000
3.213450918821400E+002	-8.0380213E-001	-6.868357331164050E-004	1.000000000000000E+000
3.220117918652977E+002	-8.0047393E-001	-6.158348503876544E-004	1.000000000000000E+000
3.226783918484580E+002	-7.9719239E-001	-5.435388443465940E-004	1.000000000000000E+000
3.233449918316182E+002	-7.9385167E-001	-4.888208332009364E-004	1.000000000000000E+000
3.240115918147785E+002	-7.9052866E-001	-4.262119997112835E-004	1.000000000000000E+000
3.246781917979388E+002	-7.8722787E-001	-3.698969268469089E-004	1.000000000000000E+000
3.253447917810990E+002	-7.8388160E-001	-3.224319718465817E-004	1.000000000000000E+000
3.260114917642568E+002	-7.8052944E-001	-2.690706512087559E-004	1.000000000000000E+000
3.266781917474145E+002	-7.7724737E-001	-2.231992520259614E-004	1.000000000000000E+000
3.273447917305748E+002	-7.7387094E-001	-1.845922985330135E-004	1.000000000000000E+000
3.280113917137351E+002	-7.7050930E-001	-1.417885887467262E-004	1.000000000000000E+000
3.286779916968953E+002	-7.6717430E-001	-1.070712501967089E-004	1.000000000000000E+000
3.293445916800556E+002	-7.6379848E-001	-7.067572780933897E-005	1.000000000000000E+000
3.300111916632159E+002	-7.6051766E-001	-3.424363224918281E-005	1.000000000000000E+000
3.306778916463736E+002	-7.5720686E-001	-6.408123885621390E-006	1.000000000000000E+000
3.313444916295339E+002	-7.5389540E-001	2.363610524624456E-005	1.000000000000000E+000
3.320111916126916E+002	-7.5052941E-001	3.911946358380004E-005	1.000000000000000E+000
3.326777915958519E+002	-7.4724263E-001	7.025508690931869E-005	1.000000000000000E+000
3.333443915790122E+002	-7.4388468E-001	9.284266110217993E-005	1.000000000000000E+000
3.340109915621724E+002	-7.4056470E-001	1.074791306586516E-004	1.000000000000000E+000
3.346775915453327E+002	-7.3718244E-001	1.309649988896998E-004	1.000000000000000E+000
3.353441915284930E+002	-7.3387176E-001	1.466553944579198E-004	1.000000000000000E+000
3.360108915116507E+002	-7.3056459E-001	1.572972854109653E-004	1.000000000000000E+000
3.366775914948084E+002	-7.2723472E-001	4.872013220370432E-005	1.000000000000000E+000
3.373441914779687E+002	-7.2385031E-001	1.860213385381558E-004	1.000000000000000E+000
3.380107914611290E+002	-7.2057122E-001	1.923819798683678E-004	1.000000000000000E+000
3.386773914442892E+002	-7.1714777E-001	1.743143383145468E-004	1.000000000000000E+000
3.393439914274495E+002	-7.1388566E-001	2.942000607667125E-004	1.000000000000000E+000
3.400105914106098E+002	-7.1053082E-001	2.080726896555307E-004	1.000000000000000E+000
3.406771913937700E+002	-7.0721215E-001	2.367081740358335E-004	1.000000000000000E+000
3.413438913769278E+002	-7.0390791E-001	2.415366197913291E-004	1.000000000000000E+000
3.420105913600855E+002	-7.0053923E-001	2.501596163722364E-004	1.000000000000000E+000
3.426771913432458E+002	-6.9727117E-001	2.567131055410767E-004	1.000000000000000E+000
3.433437913264061E+002	-6.9389534E-001	2.578721958074156E-004	1.000000000000000E+000
3.440103913095663E+002	-6.9051003E-001	2.668388086698656E-004	1.000000000000000E+000
3.446769912927266E+002	-6.8720537E-001	2.644819317786915E-004	1.000000000000000E+000
3.454102912742019E+002	-6.8350464E-001	2.064915830033067E-004	1.000000000000000E+000
3.461435912556772E+002	-6.7983335E-001	2.801558206051227E-004	1.000000000000000E+000
3.468101912388374E+002	-6.7650402E-001	2.928819627417093E-004	1.000000000000000E+000
3.474767912219977E+002	-6.7317975E-001	2.926498462433821E-004	1.000000000000000E+000
3.481434912051554E+002	-6.6983461E-001	2.969612646364092E-004	1.000000000000000E+000
3.488101911883132E+002	-6.6653866E-001	2.974527682684629E-004	1.000000000000000E+000
3.494767911714735E+002	-6.6320437E-001	3.015652068836258E-004	1.000000000000000E+000
3.501433911546337E+002	-6.5988171E-001	3.029303296941304E-004	1.000000000000000E+000
3.508099911377940E+002	-6.5651977E-001	3.083917764475242E-004	1.000000000000000E+000
3.514765911209543E+002	-6.5321529E-001	3.149949154828450E-004	1.000000000000000E+000
3.521431911041145E+002	-6.4982736E-001	2.912625974548517E-004	1.000000000000000E+000
3.528098910872723E+002	-6.4648902E-001	3.664342039698607E-004	1.000000000000000E+000
3.534765910704300E+002	-6.4315510E-001	3.301546569869978E-004	1.000000000000000E+000
3.541431910535903E+002	-6.3986355E-001	3.273116041663455E-004	1.000000000000000E+000
3.548097910367505E+002	-6.3653469E-001	3.362602204278176E-004	1.000000000000000E+000
3.554763910199108E+002	-6.3318694E-001	3.503459707481632E-004	1.000000000000000E+000
3.561429910030711E+002	-6.2986028E-001	3.477111928339915E-004	1.000000000000000E+000
3.568095909862313E+002	-6.2650579E-001	3.592924297259332E-004	1.000000000000000E+000
3.574762909693891E+002	-6.2316382E-001	3.625549389388830E-004	1.000000000000000E+000
3.581428909525494E+002	-6.1984438E-001	3.691442504450801E-004	1.000000000000000E+000
3.588095909357071E+002	-6.1652833E-001	3.758355804003421E-004	1.000000000000000E+000
3.594761909188674E+002	-6.1315757E-001	3.825248757319197E-004	1.000000000000000E+000
3.601427909020276E+002	-6.0982335E-001	2.898455196206824E-004	1.000000000000000E+000
3.608093908851879E+002	-6.0651129E-001	3.931633593175889E-004	1.000000000000000E+000
3.614759908683482E+002	-6.0315967E-001	3.966136930814565E-004	1.000000000000000E+000
3.621425908515084E+002	-5.9985924E-001	4.065711503805835E-004	1.000000000000000E+000
3.628092908346662E+002	-5.9652483E-001	4.105405598718377E-004	1.000000000000000E+000
3.634759908178239E+002	-5.9320426E-001	4.182553719973715E-004	1.000000000000000E+000
3.641425908009842E+002	-5.8987474E-001	4.244973305586280E-004	1.000000000000000E+000
3.648091907841444E+002	-5.8648938E-001	4.337404884846279E-004	1.000000000000000E+000
3.654757907673047E+002	-5.8315313E-001	4.419107794596511E-004	1.000000000000000E+000
3.661423907504650E+002	-5.7984751E-001	4.465752812910571E-004	1.000000000000000E+000
3.668089907336253E+002	-5.7648826E-001	4.522848263804492E-004	1.000000000000000E+000
3.674756907167830E+002	-5.7315361E-001	4.633575870104691E-004	1.000000000000000E+000
3.681422906999433E+002	-5.6979376E-001	4.679267530929235E-004	1.000000000000000E+000
3.688089906831010E+002	-5.6651127E-001	4.746409658469616E-004	1.000000000000000E+000
3.694755906662613E+002	-5.6317985E-001	4.828806217092026E-004	1.000000000000000E+000
3.701421906494215E+002	-5.5985677E-001	4.806791492176343E-004	1.000000000000000E+000
3.708087906325818E+002	-5.5650640E-001	4.960778179151863E-004	1.000000000000000E+000
3.714753906157421E+002	-5.5317539E-001	4.996547856374375E-004	1.000000000000000E+000
3.721419905989023E+002	-5.4985541E-001	5.108616361521210E-004	1.000000000000000E+000
3.728086905820601E+002	-5.4651809E-001	5.181010376177357E-004	1.000000000000000E+000
3.734753905652178E+002	-5.4322594E-001	5.252932324723384E-004	1.000000000000000E+000
3.741419905483781E+002	-5.3984749E-001	5.318530750673071E-004	1.000000000000000E+000
3.748085905315384E+002	-5.3647059E-001	5.320380623168811E-004	1.000000000000000E+000
3.754751905146986E+002	-5.3317237E-001	5.438938862342519E-004	1.000000000000000E+000
3.761417904978589E+002	-5.2983141E-001	5.488419348567090E-004	1.000000000000000E+000
3.768083904810192E+002	-5.2651697E-001	5.554103405941673E-004	1.000000000000000E+000
3.774750904641769E+002	-5.2313918E-001	5.628438227201164E-004	1.000000000000000E+000
3.781416904473372E+002	-5.1985306E-001	5.708967009871481E-004	1.000000000000000E+000
3.788083904304949E+002	-5.1650655E-001	5.742737193319466E-004	1.000000000000000E+000
3.794749904136552E+002	-5.1320302E-001	5.837757858340367E-004	1.000000000000000E+000
3.801415903968154E+002	-5.0987560E-001	5.845000786793395E-004	1.000000000000000E+000
3.808081903799757E+002	-5.0653672E-001	5.926088803164600E-004	1.000000000000000E+000
3.814747903631360E+002	-5.0323987E-001	6.002356381947429E-004	1.000000000000000E+000
3.821413903462962E+002	-4.9979061E-001	6.049583554509040E-004	1.000000000000000E+000
3.828080903294540E+002	-4.9653563E-001	6.052147900321653E-004	1.000000000000000E+000
3.834747903126117E+002	-4.9319419E-001	6.107987371360077E-004	1.000000000000000E+000
3.841413902957720E+002	-4.8982778E-001	5.137150166763180E-004	1.000000000000000E+000
3.848079902789323E+002	-4.8651740E-001	6.173388591252131E-004	1.000000000000000E+000
3.854745902620925E+002	-4.8316717E-001	6.158349439042803E-004	1.000000000000000E+000
3.861411902452528E+002	-4.7986656E-001	6.200086883804204E-004	1.000000000000000E+000
3.868077902284131E+002	-4.7652045E-001	6.225237766433877E-004	1.000000000000000E+000
3.874744902115708E+002	-4.7320828E-001	6.166941709788154E-004	1.000000000000000E+000
3.881410901947311E+002	-4.6987030E-001	6.404141096267493E-004	1.000000000000000E+000
3.888077901778888E+002	-4.6653160E-001	6.186113049021467E-004	1.000000000000000E+000
3.894743901610491E+002	-4.6321282E-001	6.229004983170361E-004	1.000000000000000E+000
3.901409901442094E+002	-4.5982391E-001	6.208767315877186E-004	1.000000000000000E+000
3.908075901273696E+002	-4.5651475E-001	6.278133141386991E-004	1.000000000000000E+000
3.914741901105299E+002	-4.5317072E-001	6.184008098884591E-004	1.000000000000000E+000
3.921407900936902E+002	-4.4984901E-001	6.247233893772529E-004	1.000000000000000E+000
3.928741900751629E+002	-4.4615880E-001	5.146348885056115E-004	1.000000000000000E+000
3.936073900566407E+002	-4.4253328E-001	6.230864228366911E-004	1.000000000000000E+000
3.942739900398010E+002	-4.3918744E-001	6.231250772550864E-004	1.000000000000000E+000
3.949406900229587E+002	-4.3588403E-001	6.176505679676252E-004	1.000000000000000E+000
3.956073900061165E+002	-4.3252069E-001	6.164498519156507E-004	1.000000000000000E+000
3.962739899892767E+002	-4.2916262E-001	6.175698817426113E-004	1.000000000000000E+000
3.969405899724370E+002	-4.2585108E-001	6.145004970097871E-004	1.000000000000000E+000
3.976071899555973E+002	-4.2249486E-001	6.115860407548881E-004	1.000000000000000E+000
3.982737899387575E+002	-4.1916722E-001	6.134853647559290E-004	1.000000000000000E+000
3.989403899219178E+002	-4.1588104E-001	6.096292013423213E-004	1.000000000000000E+000
3.996070899050756E+002	-4.1247573E-001	6.119174674214800E-004	1.000000000000000E+000
4.002736898882358E+002	-4.0919456E-001	6.034096144871739E-004	1.000000000000000E+000
4.009403898713936E+002	-4.0586925E-001	6.045624617617874E-004	1.000000000000000E+000
4.016069898545538E+002	-4.0256295E-001	6.008443184039591E-004	1.000000000000000E+000
4.022735898377141E+002	-3.9921579E-001	6.002987847143360E-004	1.000000000000000E+000
4.029401898208744E+002	-3.9586022E-001	5.549025293998923E-004	1.000000000000000E+000
4.036067898040346E+002	-3.9250982E-001	5.517073280916652E-004	1.000000000000000E+000
4.042733897871949E+002	-3.8918370E-001	5.933844352238640E-004	1.000000000000000E+000
4.049400897703526E+002	-3.8585290E-001	5.929369944710539E-004	1.000000000000000E+000
4.056067897535104E+002	-3.8255382E-001	5.891606030123011E-004	1.000000000000000E+000
4.062733897366707E+002	-3.7916330E-001	5.909799716746506E-004	1.000000000000000E+000
4.069399897198309E+002	-3.7584314E-001	5.898730657641722E-004	1.000000000000000E+000
4.076065897029912E+002	-3.7250254E-001	5.875546258790020E-004	1.000000000000000E+000
4.082731896861515E+002	-3.6917007E-001	5.850912807816092E-004	1.000000000000000E+000
4.089397896693117E+002	-3.6581835E-001	5.855328541224348E-004	1.000000000000000E+000
4.096064896524695E+002	-3.6257848E-001	5.842470368595584E-004	1.000000000000000E+000
4.102730896356297E+002	-3.5919380E-001	5.841082718571582E-004	1.000000000000000E+000
4.109397896187875E+002	-3.5587490E-001	5.841761953176306E-004	1.000000000000000E+000
4.116063896019477E+002	-3.5252151E-001	5.840016120814626E-004	1.000000000000000E+000
4.122729895851080E+002	-3.4920129E-001	5.841886312183513E-004	1.000000000000000E+000
4.129395895682683E+002	-3.4584370E-001	5.789474921495570E-004	1.000000000000000E+000
4.136061895514285E+002	-3.4251666E-001	5.876797605227149E-004	1.000000000000000E+000
4.142727895345888E+002	-3.3917314E-001	5.847958606834888E-004	1.000000000000000E+000
4.149394895177466E+002	-3.3586535E-001	5.878815590350146E-004	1.000000000000000E+000
4.156061895009043E+002	-3.3247778E-001	5.948617012052895E-004	1.000000000000000E+000
4.162727894840646E+002	-3.2918352E-001	5.948923269585068E-004	1.000000000000000E+000
4.169393894672248E+002	-3.2583153E-001	5.940472327133836E-004	1.000000000000000E+000
4.176059894503851E+002	-3.2249185E-001	6.000651548557293E-004	1.000000000000000E+000
4.182725894335454E+002	-3.1922233E-001	6.014497381300844E-004	1.000000000000000E+000
4.189391894167056E+002	-3.1587720E-001	6.028219406753652E-004	1.000000000000000E+000
4.196058893998634E+002	-3.1252453E-001	6.085126163605124E-004	1.000000000000000E+000
4.202725893830211E+002	-3.0918992E-001	6.113848082254598E-004	1.000000000000000E+000
4.209391893661814E+002	-3.0586949E-001	6.134202795179218E-004	1.000000000000000E+000
4.216057893493416E+002	-3.0253002E-001	6.151942747033602E-004	1.000000000000000E+000
4.222723893325019E+002	-2.9922879E-001	6.173081146306682E-004	1.000000000000000E+000
4.229389893156622E+002	-2.9582173E-001	5.157116218874117E-004	1.000000000000000E+000
4.236055892988225E+002	-2.9253459E-001	6.323921703711320E-004	1.000000000000000E+000
4.242721892819827E+002	-2.8913376E-001	6.332548974355250E-004	1.000000000000000E+000
4.249388892651405E+002	-2.8584924E-001	6.386920229620816E-004	1.000000000000000E+000
4.256055892482982E+002	-2.8249907E-001	6.432092260815463E-004	1.000000000000000E+000
4.262721892314585E+002	-2.7920380E-001	6.508630525957665E-004	1.000000000000000E+000
4.269387892146187E+002	-2.7584204E-001	6.530064473619333E-004	1.000000000000000E+000
4.276053891977790E+002	-2.7252355E-001	6.599226787591880E-004	1.000000000000000E+000
4.282719891809393E+002	-2.6918533E-001	6.684477947803726E-004	1.000000000000000E+000
4.289385891640995E+002	-2.6582956E-001	6.715178034598776E-004	1.000000000000000E+000
4.296052891472573E+002	-2.6255110E-001	6.785443342107803E-004	1.000000000000000E+000
4.302719891304150E+002	-2.5917387E-001	6.870219877845472E-004	1.000000000000000E+000
4.309385891135753E+002	-2.5583780E-001	6.908485608216079E-004	1.000000000000000E+000
4.316051890967356E+002	-2.5249383E-001	6.968801607326009E-004	1.000000000000000E+000
4.322717890798958E+002	-2.4919003E-001	7.069315367180980E-004	1.000000000000000E+000
4.329383890630561E+002	-2.4586932E-001	7.127241556201267E-004	1.000000000000000E+000
4.336049890462164E+002	-2.4253154E-001	7.218170964639961E-004	1.000000000000000E+000
4.342715890293766E+002	-2.3915872E-001	7.284805232587416E-004	1.000000000000000E+000
4.349382890125344E+002	-2.3586325E-001	7.336110144665498E-004	1.000000000000000E+000
4.356049889956921E+002	-2.3252507E-001	7.434773153251204E-004	1.000000000000000E+000
4.362715889788524E+002	-2.2917742E-001	7.489244537528892E-004	1.000000000000000E+000
4.369381889620126E+002	-2.2585295E-001	7.591475226079187E-004	1.000000000000000E+000
4.376047889451729E+002	-2.2247590E-001	7.637067313768058E-004	1.000000000000000E+000
4.382713889283332E+002	-2.1915954E-001	7.708068929580640E-004	1.000000000000000E+000
4.389379889114934E+002	-2.1583290E-001	7.816060660178759E-004	1.000000000000000E+000
4.396046888946512E+002	-2.1250783E-001	7.875824594489340E-004	1.000000000000000E+000
4.402713888778089E+002	-2.0917335E-001	7.950791726459554E-004	1.000000000000000E+000
4.409379888609692E+002	-2.0582956E-001	8.068950663143882E-004	1.000000000000000E+000
4.416045888441295E+002	-2.0253864E-001	8.128435997092915E-004	1.000000000000000E+000
4.422711888272897E+002	-1.9917610E-001	8.316527293555746E-004	1.000000000000000E+000
4.429377888104500E+002	-1.9581130E-001	7.007083729214034E-004	1.000000000000000E+000
4.436043887936103E+002	-1.9255535E-001	8.387682803927855E-004	1.000000000000000E+000
4.442709887767705E+002	-1.8920316E-001	8.486472381049933E-004	1.000000000000000E+000
4.449376887599283E+002	-1.8582565E-001	8.578369343702416E-004	1.000000000000000E+000
4.456043887430860E+002	-1.8249291E-001	8.663621750264038E-004	1.000000000000000E+000
4.462709887262463E+002	-1.7916708E-001	8.790714502065755E-004	1.000000000000000E+000
4.469375887094066E+002	-1.7581764E-001	8.863411271664134E-004	1.000000000000000E+000
4.476041886925668E+002	-1.7250423E-001	8.972786209382865E-004	1.000000000000000E+000
4.482707886757271E+002	-1.6919842E-001	9.071240474107529E-004	1.000000000000000E+000
4.489373886588874E+002	-1.6588724E-001	9.192425783015904E-004	1.000000000000000E+000
4.496040886420451E+002	-1.6260235E-001	9.349795584301518E-004	1.000000000000000E+000
4.502707886252028E+002	-1.5921664E-001	9.460616297386354E-004	1.000000000000000E+000
4.509373886083631E+002	-1.5585002E-001	9.583125667621817E-004	1.000000000000000E+000
4.516039885915234E+002	-1.5254213E-001	9.716763547413555E-004	1.000000000000000E+000
4.522705885746836E+002	-1.4922695E-001	9.009872030625640E-004	1.000000000000000E+000
4.529371885578439E+002	-1.4588094E-001	9.988136360451899E-004	1.000000000000000E+000
4.536037885410042E+002	-1.4254425E-001	1.013006558575301E-003	1.000000000000000E+000
4.542704885241619E+002	-1.3916266E-001	1.027110385822321E-003	1.000000000000000E+000
4.550037885056372E+002	-1.3553828E-001	9.681355165870407E-004	1.000000000000000E+000
4.558036884854300E+002	-1.3154843E-001	1.036325939692318E-003	1.000000000000000E+000
4.565702884660641E+002	-1.2771277E-001	9.782805737449541E-004	1.000000000000000E+000
4.572702884483806E+002	-1.2419304E-001	1.101462083444513E-003	1.000000000000000E+000
4.579369884315383E+002	-1.2086380E-001	1.122830005603336E-003	1.000000000000000E+000
4.586035884146986E+002	-1.1749983E-001	1.135870585790793E-003	1.000000000000000E+000
4.592701883978589E+002	-1.1422798E-001	1.159636064345934E-003	1.000000000000000E+000
4.599367883810191E+002	-1.1088680E-001	1.106973479757058E-003	1.000000000000000E+000
4.606033883641794E+002	-1.0754623E-001	1.211770793086793E-003	1.000000000000000E+000
4.612699883473397E+002	-1.0419451E-001	1.221810703342700E-003	1.000000000000000E+000
4.619366883304974E+002	-1.0084585E-001	1.245889482414777E-003	1.000000000000000E+000
4.626032883136577E+002	-9.7525239E-002	1.273733553937549E-003	1.000000000000000E+000
4.632699882968154E+002	-9.4178714E-002	1.297168004986551E-003	1.000000000000000E+000
4.639365882799757E+002	-9.0845607E-002	1.329828604734691E-003	1.000000000000000E+000
4.646031882631360E+002	-8.7545007E-002	1.347966125238161E-003	1.000000000000000E+000
4.652697882462962E+002	-8.4216855E-002	1.381401101571266E-003	1.000000000000000E+000
4.659363882294565E+002	-8.0869094E-002	1.411715435041056E-003	1.000000000000000E+000
4.666029882126168E+002	-7.7516846E-002	1.445052600488758E-003	1.000000000000000E+000
4.672696881957745E+002	-7.4234277E-002	1.477330607814593E-003	1.000000000000000E+000
4.679363881789322E+002	-7.0848428E-002	1.512484959461848E-003	1.000000000000000E+000
4.686029881620925E+002	-6.7532994E-002	1.545392628070911E-003	1.000000000000000E+000
4.692695881452528E+002	-6.4189062E-002	1.555079448286770E-003	1.000000000000000E+000
4.699361881284131E+002	-6.0826868E-002	1.593756099844811E-003	1.000000000000000E+000
4.706027881115733E+002	-5.7563663E-002	1.661969759561246E-003	1.000000000000000E+000
4.712693880947336E+002	-5.4259311E-002	1.702747396599834E-003	1.000000000000000E+000
4.719360880778913E+002	-5.0872691E-002	1.744356223478625E-003	1.000000000000000E+000
4.726027880610491E+002	-4.7569443E-002	1.788996233343443E-003	1.000000000000000E+000
4.732693880442093E+002	-4.4232268E-002	1.838408842042616E-003	1.000000000000000E+000
4.740358880248459E+002	-4.0396221E-002	1.825134905802512E-003	1.000000000000000E+000
4.748025880054774E+002	-3.6503814E-002	1.904215615638572E-003	1.000000000000000E+000
4.755357879869553E+002	-3.2848511E-002	2.011071650801981E-003	1.000000000000000E+000
4.762024879701130E+002	-2.9501865E-002	2.066614397125487E-003	1.000000000000000E+000
4.768691879532707E+002	-2.6211657E-002	2.129632739181559E-003	1.000000000000000E+000
4.775357879364310E+002	-2.2869712E-002	2.196007380405438E-003	1.000000000000000E+000
4.782023879195913E+002	-1.9510273E-002	2.248140825372967E-003	1.000000000000000E+000
4.788689879027515E+002	-1.6215540E-002	2.315358502397678E-003	1.000000000000000E+000
4.795355878859118E+002	-1.2852299E-002	2.385408847691756E-003	1.000000000000000E+000
4.802021878690721E+002	-9.5292218E-003	2.453395325980059E-003	1.000000000000000E+000
4.808688878522298E+002	-6.1886171E-003	2.526571539962393E-003	1.000000000000000E+000
4.815354878353901E+002	-2.8796869E-003	2.604790007743447E-003	1.000000000000000E+000
4.822021878185478E+002	4.9419369E-004	2.679792841911638E-003	1.000000000000000E+000
4.828687878017081E+002	3.8018823E-003	2.763639844017035E-003	1.000000000000000E+000
4.835353877848684E+002	7.1238969E-003	2.859125439882329E-003	1.000000000000000E+000
4.842019877680286E+002	1.0431481E-002	2.944407008823202E-003	1.000000000000000E+000
4.848685877511889E+002	1.3799388E-002	3.037639644815597E-003	1.000000000000000E+000
4.855351877343492E+002	1.7196123E-002	3.131428301342214E-003	1.000000000000000E+000
4.862018877175069E+002	2.0488493E-002	3.231634902561061E-003	1.000000000000000E+000
4.868685877006646E+002	2.3847638E-002	3.334988445504061E-003	1.000000000000000E+000
4.875351876838249E+002	2.7147550E-002	3.444540657876805E-003	1.000000000000000E+000
4.882017876669852E+002	3.0463714E-002	3.558082900397705E-003	1.000000000000000E+000
4.888683876501455E+002	3.3785410E-002	3.675779824935624E-003	1.000000000000000E+000
4.895349876333057E+002	3.7121087E-002	3.798392013866683E-003	1.000000000000000E+000
4.902015876164660E+002	4.0459193E-002	3.934068059163506E-003	1.000000000000000E+000
4.908682875996237E+002	4.3823741E-002	4.070417798787543E-003	1.000000000000000E+000
4.915349875827815E+002	4.7165405E-002	4.224773478642025E-003	1.000000000000000E+000
4.922015875659417E+002	5.0478205E-002	4.392246764824755E-003	1.000000000000000E+000
4.928681875491020E+002	5.3873032E-002	4.564179141280631E-003	1.000000000000000E+000
4.935347875322623E+002	5.7137094E-002	4.754734723018128E-003	1.000000000000000E+000
4.942013875154225E+002	6.0455311E-002	4.953856980517680E-003	1.000000000000000E+000
4.948679874985828E+002	6.3822381E-002	5.205214543247537E-003	1.000000000000000E+000
4.955345874817431E+002	6.7125201E-002	5.464669421912240E-003	1.000000000000000E+000
4.962012874649008E+002	7.0462056E-002	5.725921462994957E-003	1.000000000000000E+000
4.968679874480586E+002	7.3784724E-002	6.012523654292765E-003	1.000000000000000E+000
4.975345874312188E+002	7.7172883E-002	6.342498446385736E-003	1.000000000000000E+000
4.980678874177465E+002	7.9803146E-002	6.610210298283833E-003	1.000000000000000E+000
4.982373874134646E+002	8.1015520E-002	9.625365957617760E-003	1.000000000000000E+000
4.983041874117771E+002	8.0664277E-002	6.119947552299457E-003	2.000000000000000E+000
4.986707874025160E+002	7.8815840E-002	5.253979539851891E-003	2.000000000000000E+000
4.993373873856763E+002	7.5459756E-002	4.539693620598063E-003	2.000000000000000E+000
5.000706873671516E+002	7.1791314E-002	4.018717868238344E-003	2.000000000000000E+000
5.008039873486268E+002	6.8115182E-002	3.426449888731128E-003	2.000000000000000E+000
5.014705873317871E+002	6.4801835E-002	3.040531339631419E-003	2.000000000000000E+000
5.021371873149474E+002	6.1492052E-002	2.704738833631835E-003	2.000000000000000E+000
5.028037872981076E+002	5.8157049E-002	2.407486738534546E-003	2.000000000000000E+000
5.034704872812654E+002	5.4820571E-002	2.145142267418836E-003	2.000000000000000E+000
5.041371872644231E+002	5.1490471E-002	1.910004962508718E-003	2.000000000000000E+000
5.048037872475834E+002	4.8147392E-002	1.695566376548857E-003	2.000000000000000E+000
5.055369872290612E+002	4.4464942E-002	1.507589516628084E-003	2.000000000000000E+000
5.062035872122215E+002	4.1130312E-002	1.316269439866007E-003	2.000000000000000E+000
5.068702871953792E+002	3.7829328E-002	1.244518066258075E-003	2.000000000000000E+000
5.076035871768545E+002	3.4095686E-002	1.075577443909715E-003	2.000000000000000E+000
5.083367871583323E+002	3.0451342E-002	8.544479248633746E-004	2.000000000000000E+000
5.090034871414900E+002	2.7158784E-002	7.373085144969120E-004	2.000000000000000E+000
5.096701871246478E+002	2.3806660E-002	6.227568024217266E-004	2.000000000000000E+000
5.103367871078081E+002	2.0478925E-002	5.225493279995886E-004	2.000000000000000E+000
5.110033870909683E+002	1.7119484E-002	4.277856865533454E-004	2.000000000000000E+000
5.117032870732874E+002	1.3574598E-002	3.551129165750924E-004	2.000000000000000E+000
5.124032870556039E+002	1.0112139E-002	2.786552947203020E-004	2.000000000000000E+000
5.130699870387616E+002	6.7926687E-003	2.462326194192293E-004	2.000000000000000E+000
5.138031870202394E+002	3.1176885E-003	2.364451546175983E-004	2.000000000000000E+000
5.146031870000297E+002	-8.8040862E-004	2.803889698886158E-005	2.000000000000000E+000
5.152697869831900E+002	-4.2208862E-003	-5.239738453861225E-005	2.000000000000000E+000
5.159363869663503E+002	-7.5413869E-003	-1.122227605518137E-004	2.000000000000000E+000
5.166029869495105E+002	-1.0886217E-002	-1.625801194398368E-004	2.000000000000000E+000
5.172695869326708E+002	-1.4190520E-002	-2.158244784406993E-004	2.000000000000000E+000
5.179362869158285E+002	-1.7507650E-002	-2.642392679886251E-004	2.000000000000000E+000
5.186029868989863E+002	-2.0879937E-002	-3.097476106258702E-004	2.000000000000000E+000
5.192695868821465E+002	-2.4167707E-002	-3.507722192463772E-004	2.000000000000000E+000
5.199361868653068E+002	-2.7491359E-002	-3.896920581674180E-004	2.000000000000000E+000
5.206027868484671E+002	-3.0865017E-002	-4.270897994107289E-004	2.000000000000000E+000
5.212693868316273E+002	-3.4221061E-002	-4.643926812759887E-004	2.000000000000000E+000
5.219359868147876E+002	-3.7549626E-002	-5.032665875650431E-004	2.000000000000000E+000
5.226026867979454E+002	-4.0920358E-002	-5.033813549463438E-004	2.000000000000000E+000
5.232692867811056E+002	-4.4219531E-002	-5.105712844516246E-004	2.000000000000000E+000
5.239359867642634E+002	-4.7564577E-002	-5.862060172210342E-004	2.000000000000000E+000
5.246025867474236E+002	-5.0886478E-002	-6.183721695426728E-004	2.000000000000000E+000
5.252691867305839E+002	-5.4184310E-002	-6.537490299685818E-004	2.000000000000000E+000
5.259357867137442E+002	-5.7514574E-002	-6.663763899747996E-004	2.000000000000000E+000
